id,geo__place_id,author_id,created_at,text,place_info__full_name,place_info__id,place_info__place_type,place_info__geo__type,place_info__geo__bbox__001,place_info__geo__bbox__002,place_info__geo__bbox__003,place_info__geo__bbox__004,place_info__name,geo__coordinates__type,longitude,latitude
1.37469E+18,4c9190a0e9efe00a,51706184,2021-03-24T11:30:30.000Z,Help raise funds for Kamils family https://t.co/j68APio06O,"Leven, Scotland",4c9190a0e9efe00a,city,Feature,-3.036845,56.1921459,-2.983119,56.2084355,Leven,Point,-3.009982,56.2002907
1.37468E+18,e0060cda70f5f341,75325650,2021-03-24T11:23:44.000Z,Rest in heaven Kordell  #ManorISD #ClassOf2017 #WAMM 🏀🏈🙏🏼😞\nhttps://t.co/NWrv1GcNH7,"Texas, USA",e0060cda70f5f341,admin,Feature,-106.645646,25.837092,-93.508131,36.500695,Texas,Point,-100.0768885,31.1688935
1.37468E+18,3b77caf94bfc81fe,146748135,2021-03-24T11:12:54.000Z,Southeast Fresno Street Vendor Family Support Fund https://t.co/9YRwiW7HTt,"Los Angeles, CA",3b77caf94bfc81fe,city,Feature,-118.668404,33.704538,-118.155409,34.337041,Los Angeles,Point,-118.4119065,34.0207895
1.37468E+18,67bc7263f7b9047b,216188711,2021-03-24T11:10:25.000Z,Help support Babies &amp; Families at Sunderland NICU https://t.co/msb0URt4hE,"North East, England",67bc7263f7b9047b,admin,Feature,-2.689648753,54.45113685,-0.789589999,55.81169955,North East,Point,-1.739619376,55.1314182
1.37468E+18,7ae9e2f2ff7a87cd,1.3084E+18,2021-03-24T11:09:59.000Z,"It’s 115 of the #HelpCalMoveOut campaign &amp; donations now total £5492! Big thank you to my followers! Support my fight for independent living by helping me raise £30k for a deposit on a home, building adaptations &amp; assistive tech! Please contribute &amp; RT!\nhttps://t.co/Vd41f4YLuC","Edinburgh, Scotland",7ae9e2f2ff7a87cd,city,Feature,-3.3285119,55.894729,-3.077505,55.991662,Edinburgh,Point,-3.20300845,55.9431955
1.37468E+18,4efd6fc8c50fae33,1.31696E+18,2021-03-24T10:57:57.000Z,https://t.co/KGjuft3mfo,"Yorkshire and The Humber, England",4efd6fc8c50fae33,admin,Feature,-2.564752487,53.30153415,0.149787002,54.56215503,Yorkshire and The Humber,Point,-1.207482743,53.93184459
1.37467E+18,4bb5ef9d47a364c1,1.24571E+18,2021-03-24T10:44:27.000Z,"Ciao a tutti, ho iniziato questo gofundme come ultima ricerca di aiuto, dato che il governo non sta facendo niente per aiutare i #congiuntifuoricomune , #gofundme https://t.co/FCXIYKxGAg","Pescara, Abruzzo",4bb5ef9d47a364c1,city,Feature,14.1523943,42.415247,14.2541829,42.49431,Pescara,Point,14.2032886,42.4547785
1.37467E+18,3df4f427b5a60fea,1.37465E+18,2021-03-24T10:36:24.000Z,Please support my GoFundMe campaign: https://t.co/JQt76x89yD @gofundme https://t.co/K3KZceOtpK,"San Antonio, TX",3df4f427b5a60fea,city,Feature,-98.778559,29.141956,-98.302744,29.693046,San Antonio,Point,-98.5406515,29.417501
1.37467E+18,edbc1ac7f306fad2,1.1642E+18,2021-03-24T10:34:23.000Z,https://t.co/1n9oMt3MJy,"Shively, KY",edbc1ac7f306fad2,city,Feature,-85.8516052,38.170899,-85.78059,38.2207779,Shively,Point,-85.8160976,38.19583845
1.37467E+18,54e862bb3ff2f749,1673443368,2021-03-24T10:31:42.000Z,Help our Club Development https://t.co/T9HPpTuXEr,"Limerick, Ireland",54e862bb3ff2f749,city,Feature,-9.3668222,52.2799713,-8.1558156,52.7568583,Limerick,Point,-8.7613189,52.5184148
1.37467E+18,001dfcdd3eb26fdb,1.00509E+18,2021-03-24T10:27:14.000Z,My best friend is a #single #black #father who suffers from #ptsd. He is #unemployed right now and struggling to stay afloat. Please donate today. My heart hurts for this man. 💔\n#gofundme #charity #anxiety #anxietydisorder #BlackLivesMatter\n\nhttps://t.co/3QsCcPbN3d @gofundme,"Darien, IL",001dfcdd3eb26fdb,city,Feature,-88.0306107,41.685721,-87.9405867,41.768777,Darien,Point,-87.9855987,41.727249
1.37466E+18,bd4397e027d410bb,1.16107E+18,2021-03-24T09:49:06.000Z,Southeast Fresno Street Vendor Family Support Fund https://t.co/6kxBjyPi5e,"Indio, CA",bd4397e027d410bb,city,Feature,-116.301227,33.685344,-116.174587,33.803921,Indio,Point,-116.237907,33.7446325
1.37466E+18,8173485c72e78ca5,1.25192E+18,2021-03-24T09:40:52.000Z,"Family don’t invest in you til you dead , then all of a sudden it’s “Gofundme” 🖕🏾","Atlanta, GA",8173485c72e78ca5,city,Feature,-84.576827,33.6475029,-84.289385,33.8868859,Atlanta,Point,-84.433106,33.7671944
1.37466E+18,5707d836090f6ed0,1313704004,2021-03-24T09:39:00.000Z,Save Old Roselyon Park https://t.co/XCzoeajGjh,"Saint Blazey, England",5707d836090f6ed0,city,Feature,-4.73333,50.340721,-4.686576,50.366514,Saint Blazey,Point,-4.709953,50.3536175
1.37466E+18,019f2f4e187ace41,67109509,2021-03-24T09:36:04.000Z,Ayudemos a Daniela a Recuperar su Salud https://t.co/40KjUlURj1,"Ñuñoa, Chile",019f2f4e187ace41,city,Feature,-70.6327804,-33.4749107,-70.5725347,-33.4339167,Ñuñoa,Point,-70.60265755,-33.4544137
1.37465E+18,3df4f427b5a60fea,1.37465E+18,2021-03-24T09:18:35.000Z,https://t.co/2iib1WnM9U,"San Antonio, TX",3df4f427b5a60fea,city,Feature,-98.778559,29.141956,-98.302744,29.693046,San Antonio,Point,-98.5406515,29.417501
1.37465E+18,3df4f427b5a60fea,1.37465E+18,2021-03-24T09:13:52.000Z,I'm raising money for Keep me safe my name is Gregory Joseph Jones and. Click to Donate:  https://t.co/XdKbhUWjHM via @gofundme,"San Antonio, TX",3df4f427b5a60fea,city,Feature,-98.778559,29.141956,-98.302744,29.693046,San Antonio,Point,-98.5406515,29.417501
1.37465E+18,3e3302ce8b0fdede,300997461,2021-03-24T09:08:21.000Z,Help raise funds for Kamils family https://t.co/xZpXMI6EKJ,"Erskine, Scotland",3e3302ce8b0fdede,city,Feature,-4.4803689,55.897456,-4.451579,55.913749,Erskine,Point,-4.46597395,55.9056025
1.37465E+18,00dfa50d5c526a40,1.22097E+18,2021-03-24T09:01:00.000Z,@_ayubs @_U_D__ @kingidris_ I'm not disputing the fact that is likely wise to liberate yourself.but do it when you are independent. @fabloxian we give proper HIV prevention &amp; treatment packages free of charge and also deliver at doorstep for quick response . The Gofundme wordings should be adjusted now 🙏,"Owerri, Nigeria",00dfa50d5c526a40,city,Feature,6.9820783,5.4522716,7.0775981,5.5448138,Owerri,Point,7.0298382,5.4985427
1.37464E+18,b71fac2ee9792cbe,29140169,2021-03-24T08:44:01.000Z,"Thể Nguyen was loved. \n\nOn March 5, someone murdered him on his driveway in San Jose. He died in the arms of his children. He was only 55. \n\nHis family is heartbroken. \n\nHow you can help: https://t.co/0jNhy7UAno https://t.co/IcXZqubz2C","Sacramento, CA",b71fac2ee9792cbe,city,Feature,-121.576613,38.43792,-121.362715,38.6855236,Sacramento,Point,-121.469664,38.5617218
1.37464E+18,791e00bcadc4615f,929454480,2021-03-24T08:41:33.000Z,Help raise funds for Kamils family https://t.co/nuTEWKWThs,"Glasgow, Scotland",791e00bcadc4615f,city,Feature,-4.3932845,55.796184,-4.0902182,55.9204214,Glasgow,Point,-4.24175135,55.8583027
1.37464E+18,0af014accd6f6e99,386810573,2021-03-24T08:32:17.000Z,"Help raise funds for Kamils family https://t.co/kX0tAcrGsJ This @CelticFC supporter was murdered on Sunday by 4 supporters of @RangersFC and leaves behind a wife and 2 kids, please help if you can. They slit his throat with a machete and are currently in hiding.","Scotland, United Kingdom",0af014accd6f6e99,admin,Feature,-7.660856997,54.63363096,-0.740025,60.84527697,Scotland,Point,-4.200440999,57.73945396
1.37464E+18,62ff27569714ddb3,1.31924E+18,2021-03-24T08:30:53.000Z,https://t.co/713YXQ01qw,"Edmond, OK",62ff27569714ddb3,city,Feature,-97.557572,35.606823,-97.35391,35.7836212,Edmond,Point,-97.455741,35.6952221
1.37464E+18,791e00bcadc4615f,1.37358E+18,2021-03-24T08:29:22.000Z,Trying to keep my spirits up today and hoping and praying this procedure gets done!!! 3rd day lucky 🤞 https://t.co/Nw8ZloyZ2v https://t.co/tX2QnkyX8H,"Glasgow, Scotland",791e00bcadc4615f,city,Feature,-4.3932845,55.796184,-4.0902182,55.9204214,Glasgow,Point,-4.24175135,55.8583027
1.37463E+18,791e00bcadc4615f,7.62965E+17,2021-03-24T08:09:57.000Z,"Glad to see this is picking up pace, the Mrs knew him. https://t.co/r1vDZEUjSP","Glasgow, Scotland",791e00bcadc4615f,city,Feature,-4.3932845,55.796184,-4.0902182,55.9204214,Glasgow,Point,-4.24175135,55.8583027
1.37463E+18,cbd95de037c865b4,541834433,2021-03-24T08:06:02.000Z,Help raise funds for Kamils family https://t.co/YdQie8xOZP,"Kildare, Ireland",cbd95de037c865b4,city,Feature,-7.1683614,52.8577783,-6.4623047,53.4518349,Kildare,Point,-6.81533305,53.1548066
1.37463E+18,01fbe706f872cb32,1.34805E+18,2021-03-24T07:55:11.000Z,MTA support to Oromo victims in Wallo https://t.co/ZWdDwxCTLk,"Washington, DC",01fbe706f872cb32,city,Feature,-77.119401,38.801826,-76.909396,38.9953797,Washington,Point,-77.0143985,38.89860285
1.37463E+18,0022e3c837579650,256233631,2021-03-24T07:51:02.000Z,@antihobbes Oops my bad! I suppose it is unjust. Maybe we could start a gofundme to help?,"Auckland, New Zealand",0022e3c837579650,city,Feature,174.161834,-37.292621,175.550653,-35.898837,Auckland,Point,174.8562435,-36.595729
1.37463E+18,09f6a7707f18e0b1,1.35002E+18,2021-03-24T07:46:20.000Z,@christineniSF @gofundme @nbcbayarea inspo✨🥕 ://✌️/。 bags 👜 drop (💧) :// 🔜 / for this 👸 #SHERO ❣️ https://t.co/u86svXjaCW,"Paris, France",09f6a7707f18e0b1,city,Feature,2.2241006,48.8155214,2.4699053,48.9021461,Paris,Point,2.34700295,48.85883375
1.37463E+18,3b98b02fba3f9753,1.01597E+18,2021-03-24T07:43:39.000Z,Please help. At GoFundMe. My mom and I really need some help. We’re living in horrible conditions s we would really appreciate all the help we could receive. I have set up a GoFundMe account . Thank you you from the bottom of our hearts,"North Carolina, USA",3b98b02fba3f9753,admin,Feature,-84.3219475,33.752879,-75.40012,36.588118,North Carolina,Point,-79.86103375,35.1704985
1.37463E+18,00e6e55734393bdb,1.28303E+18,2021-03-24T07:39:59.000Z,@BrodaFemo @ChibuzoFelix_1 @JijiNigeria Do you still have a home? Or we should do gofundme for you to get a new house.,"Anambra, Nigeria",00e6e55734393bdb,admin,Feature,6.6356497,5.7092317,7.3681931,6.7805232,Anambra,Point,7.0019214,6.24487745
1.37463E+18,513372d74ee7530b,179429458,2021-03-24T07:34:22.000Z,Help raise funds for Kamils family https://t.co/JKew6JrLWg,"Ayr, Scotland",513372d74ee7530b,city,Feature,-4.665446,55.425487,-4.5843871,55.506649,Ayr,Point,-4.62491655,55.466068
1.37462E+18,d16c1b8ae1635978,34047049,2021-03-24T07:25:41.000Z,SOLEDAD BRAVO NECESITA APOYO PARA VENCER EL COVID https://t.co/7Yx7V603MI,"A Coruña, Spain",d16c1b8ae1635978,city,Feature,-8.4712842,43.3013771,-8.3743424,43.3899446,A Coruña,Point,-8.4228133,43.34566085
1.37462E+18,206c436ce43a43a3,102561859,2021-03-24T07:22:00.000Z,"Porfa ayuden a compartir 🙏🏻\n\nEl papá de mi amiga necesita de su apoyo. Tiene covid y el tratamiento en Venezuela, más el oxígeno es demasiado costoso. Les dejo aquí el enlace al GoFundMe con todo explicado y abajo de este tweet mas formas de ayudar\n\nhttps://t.co/n9Jc9tNsUi","Madrid, Spain",206c436ce43a43a3,city,Feature,-3.8890049,40.3120713,-3.5180102,40.6435181,Madrid,Point,-3.70350755,40.4777947
1.37462E+18,41110398bddef5fa,629109455,2021-03-24T06:55:41.000Z,@vikingbreakfast @nibblehull @vikingbreakfast Still one place left for a volunteer???\nhttps://t.co/xrya1sHnW5,"Bilton, England",41110398bddef5fa,city,Feature,-0.249308,53.777512,-0.219697,53.783184,Bilton,Point,-0.2345025,53.780348
1.37462E+18,01fbe706f872cb32,1.34805E+18,2021-03-24T06:54:34.000Z,MTA support to Oromo victims in Wallo https://t.co/Mzy1EYbOLW,"Washington, DC",01fbe706f872cb32,city,Feature,-77.119401,38.801826,-76.909396,38.9953797,Washington,Point,-77.0143985,38.89860285
1.37462E+18,01fbe706f872cb32,1.34805E+18,2021-03-24T06:54:06.000Z,MTA support to Oromo victims in Wallo https://t.co/Mzy1EYbOLW,"Washington, DC",01fbe706f872cb32,city,Feature,-77.119401,38.801826,-76.909396,38.9953797,Washington,Point,-77.0143985,38.89860285
1.37461E+18,795003fb11ee9829,508744309,2021-03-24T06:46:29.000Z,Solidarity with Columbia Academic Student Workers. Donate here: https://t.co/hjA3vF1xDw,"New Haven, CT",795003fb11ee9829,city,Feature,-72.998069,41.246404,-72.860248,41.350384,New Haven,Point,-72.9291585,41.298394
1.37461E+18,a592bd6ceb1319f7,349393670,2021-03-24T06:34:16.000Z,"Thank you everyone for sharing and donating🥺😭😭❤️ we’ve been told GoFundMe takes a percentage of the donations, please consider venmo instead if you’re able to help out. My roommates username is @ ericadawn ❤️ https://t.co/5dFaCFk6rP","San Diego, CA",a592bd6ceb1319f7,city,Feature,-117.282538,32.53962,-116.9274403,33.0804044,San Diego,Point,-117.1049892,32.8100122
1.37461E+18,fa37e818b629e4ea,96075697,2021-03-24T06:33:00.000Z,"For those wanting to donate to the family of the late Monterey County veteran community leader #RyanSparks, a #GoFundMe page has been set up to help his wife and 2 little children!\n#RIPRyanSparks🙏🇺🇸✊🏽\nhttps://t.co/hFxvGMc5Z0","Salinas, CA",fa37e818b629e4ea,city,Feature,-121.6919801,36.643802,-121.5905572,36.7344965,Salinas,Point,-121.6412687,36.68914925
1.37461E+18,4b25aded08900fd8,8.18021E+17,2021-03-24T06:30:52.000Z,Update: Message from Tanja Hayes. https://t.co/zhMv0Vvwlk,"Reno, NV",4b25aded08900fd8,city,Feature,-119.953849,39.350749,-119.700515,39.674123,Reno,Point,-119.827182,39.512436
1.37461E+18,1e5cb4d0509db554,1.34408E+18,2021-03-24T06:15:28.000Z,@christineniSF @IvanKingOfScots @gofundme @nbcbayarea NO grandmother should ever have this happen to them.,"Vancouver, British Columbia",1e5cb4d0509db554,city,Feature,-123.224215,49.19854,-123.022947,49.316738,Vancouver,Point,-123.123581,49.257639
1.3746E+18,b90f2a335f8565c0,1.05885E+18,2021-03-24T06:10:27.000Z,https://t.co/xl6szfcbzm,"Arden-Arcade, CA",b90f2a335f8565c0,city,Feature,-121.423941,38.562585,-121.327437,38.645482,Arden-Arcade,Point,-121.375689,38.6040335
1.3746E+18,5293452c4298bcdd,2942470404,2021-03-24T06:05:18.000Z,https://t.co/jEeDgsXofG,"Saks, AL",5293452c4298bcdd,city,Feature,-85.882561,33.677402,-85.820883,33.751072,Saks,Point,-85.851722,33.714237
1.37459E+18,694adcf0dd2558cb,17481232,2021-03-24T05:17:12.000Z,Help my grandmother recover from this trauma https://t.co/1YucEvlIa8,"Newark, CA",694adcf0dd2558cb,city,Feature,-122.0731031,37.4946345,-121.987627,37.5634772,Newark,Point,-122.0303651,37.52905585
1.37459E+18,b74cebcb62a1a686,783838226,2021-03-24T05:17:08.000Z,https://t.co/3CRdZB9X0t,"Elizabeth, NJ",b74cebcb62a1a686,city,Feature,-74.254211,40.634285,-74.138838,40.690673,Elizabeth,Point,-74.1965245,40.662479
1.37459E+18,7a863bb88e5bb33c,1.35004E+18,2021-03-24T05:05:01.000Z,"@jessinicoleb @gofundme I will! \n\nI’m glad to see that you’re tweeting about the Mises Institute! I’m a big fan of Rothbard. \n\nI feel awkward about GoFundMe. But I figured what the hell. There’s no way we’ll ever be able to pay the $30,000 Bill. And I would argue that the help he got was below average.","Anchorage, AK",7a863bb88e5bb33c,city,Feature,-150.0352589,61.043884,-149.48233,61.426201,Anchorage,Point,-149.7587945,61.2350425
1.37459E+18,2d6eed0be3fe5d4e,18845225,2021-03-24T04:59:45.000Z,"@JensenKarp Of you set up a GoFundMe for lab costs I'll chip in.\n\nAnd it's not that I think you can't afford it, you just shouldn't have to pay","Whitehorse, Yukon",2d6eed0be3fe5d4e,city,Feature,-135.278899,60.553634,-134.85665,60.847102,Whitehorse,Point,-135.0677745,60.700368
1.37459E+18,7a863bb88e5bb33c,1.35004E+18,2021-03-24T04:57:21.000Z,@jessinicoleb @gofundme We’ve been adjusting to these difficult times. Thanks for your kindness and your RT!! 😊,"Anchorage, AK",7a863bb88e5bb33c,city,Feature,-150.0352589,61.043884,-149.48233,61.426201,Anchorage,Point,-149.7587945,61.2350425
1.37459E+18,5147516179fa9c13,295394249,2021-03-24T04:55:02.000Z,I'm raising money for Future Ballroom Stars Fundraiser. Click to Donate https://t.co/pduVNlTH0U,"Burnaby, British Columbia",5147516179fa9c13,city,Feature,-123.024209,49.180153,-122.892479,49.299154,Burnaby,Point,-122.958344,49.2396535
1.37458E+18,005151f517b0d4f1,107149653,2021-03-24T04:45:02.000Z,You guys please do me a favor and share/donate if you can🙏🏼\n\nhttps://t.co/pqSwG9N9ta https://t.co/nwUkuDg0pj,"Lakeland Heights, TX",005151f517b0d4f1,city,Feature,-97.078573,32.563973,-96.943763,32.747383,Lakeland Heights,Point,-97.011168,32.655678
1.37458E+18,5a110d312052166f,384082416,2021-03-24T04:37:55.000Z,"""She also stated multiple times to donate all the funds generated in this GoFundMe back to the Asian American community to combat racism. She insists on making this decision saying this issue is bigger than Her.""","San Francisco, CA",5a110d312052166f,city,Feature,-122.514926,37.708075,-122.357031,37.833238,San Francisco,Point,-122.4359785,37.7706565
1.37458E+18,0a0de7bd49ef942d,7.98932E+17,2021-03-24T04:37:21.000Z,@jaketapper @gofundme These people setting up gofundme Accounts for other people of catastrophic events who then don’t get 100% of the proceeds should be stopped give the money to the families of the victims directly,"Scottsdale, AZ",0a0de7bd49ef942d,city,Feature,-111.960775,33.4358637,-111.756022,33.842816,Scottsdale,Point,-111.8583985,33.63933985
1.37458E+18,b71fac2ee9792cbe,2265631298,2021-03-24T04:33:03.000Z,"@FrancesWangTV We raised almost $15,000 for a local Sacramento AAPI owned ice cream shop that has been a reoccurring victim of vandalism. https://t.co/D6zC8vsPDC","Sacramento, CA",b71fac2ee9792cbe,city,Feature,-121.576613,38.43792,-121.362715,38.6855236,Sacramento,Point,-121.469664,38.5617218
1.37458E+18,741e21eeea82f00a,530950626,2021-03-24T04:24:46.000Z,Please support my GoFundMe campaign: https://t.co/u0nUgaL6h0 @gofundme  #yeettheteets #gofundme  #gofundmedonations #transgender #topsurgery #mydream https://t.co/GwUjI8gKT5,"Joliet, IL",741e21eeea82f00a,city,Feature,-88.294633,41.444387,-87.99039,41.5947247,Joliet,Point,-88.1425115,41.51955585
1.37458E+18,00ec4c32070f5076,113731050,2021-03-24T04:14:59.000Z,https://t.co/roqfqYRp6e en Caracas https://t.co/QADoKmmRlq,"Caracas, Venezuela",00ec4c32070f5076,city,Feature,-66.9985809,10.440464,-66.862707,10.5266142,Caracas,Point,-66.9146,10.506
1.37457E+18,5a110d312052166f,30504660,2021-03-24T04:03:52.000Z,@christineniSF @gofundme @nbcbayarea Or - offer to,"San Francisco, CA",5a110d312052166f,city,Feature,-122.514926,37.708075,-122.357031,37.833238,San Francisco,Point,-122.4359785,37.7706565
1.37457E+18,9e42709040fafdb7,2769109558,2021-03-24T03:59:06.000Z,Laying our precious Denise Marie Cazares to rest https://t.co/Qc5ZBbbzHT,"San Dimas, CA",9e42709040fafdb7,city,Feature,-117.854065,34.063734,-117.772051,34.145047,San Dimas,Point,-117.813058,34.1043905
1.37457E+18,01a9a39529b27f36,634222021,2021-03-24T03:54:31.000Z,Fortheboys. - your new favorite web series! https://t.co/T81UH9A6Ox,"Manhattan, NY",01a9a39529b27f36,city,Feature,-74.026675,40.683935,-73.910408,40.877483,Manhattan,Point,-73.9685415,40.780709
1.37457E+18,050a1e9d470a6aa5,450152575,2021-03-24T03:50:44.000Z,Help raise funds for Kamils family https://t.co/zIPCvgn8M7,"Cambuslang, Scotland",050a1e9d470a6aa5,city,Feature,-4.234957,55.801055,-4.1103347,55.8407764,Cambuslang,Point,-4.17264585,55.8209157
1.37457E+18,28ace6b8d6dbc3af,1.16221E+18,2021-03-24T03:42:10.000Z,@theladynanabear Check out @StopAAPIHate’s gofundme! We also encourage you to support your local AAPI businesses or restaurants!! \n\nhttps://t.co/pFLjntzfAm,"Chula Vista, CA",28ace6b8d6dbc3af,city,Feature,-117.117116,32.582128,-116.9278103,32.685406,Chula Vista,Point,-117.0224632,32.633767
1.37456E+18,3b77caf94bfc81fe,2719724155,2021-03-24T03:33:00.000Z,https://t.co/N70UZLreel,"Los Angeles, CA",3b77caf94bfc81fe,city,Feature,-118.668404,33.704538,-118.155409,34.337041,Los Angeles,Point,-118.4119065,34.0207895
1.37456E+18,3df0e3eb1e91170b,9.52945E+17,2021-03-24T03:31:11.000Z,The Wellington eighth-grader said he brainstormed ideas of how he could personally help and that’s when he came up with creating a GoFundMe. https://t.co/o0MiSG1WRp,"Columbus, OH",3df0e3eb1e91170b,city,Feature,-83.200169,39.832013,-82.7713751,40.157354,Columbus,Point,-82.98577205,39.9946835
1.37456E+18,206e932cc0e89fa2,1403441798,2021-03-24T03:28:19.000Z,@TIME The @AsianHallofFame Stop Asian Hate Campaign on GoFundMe supports survivors and raises awareness of anti-Asian systemic racism,"Temple City, CA",206e932cc0e89fa2,city,Feature,-118.081392,34.085395,-118.0284254,34.120984,Temple City,Point,-118.0549087,34.1031895
1.37456E+18,67d92742f1ebf307,39459656,2021-03-24T03:25:19.000Z,https://t.co/XNz76sb2HL @gofundme,"Michigan, USA",67d92742f1ebf307,admin,Feature,-90.4181075,41.696088,-82.122971,48.306272,Michigan,Point,-86.27053925,45.00118
1.37456E+18,f28195f8b183abcd,758974794,2021-03-24T03:24:04.000Z,I wanted to bring awareness to a growing issue in the Latinx community. There has been many attacks on Street Vendors lately &amp; yesterday 1 was murdered. All these ppl are trying to do is work to provide a better life for their family\nThe family’s GFM: https://t.co/SkoX1UYQ1t https://t.co/Xx5sdobJDF,"American Canyon, CA",f28195f8b183abcd,city,Feature,-122.283944,38.154977,-122.229741,38.2048683,American Canyon,Point,-122.2568425,38.17992265
1.37456E+18,fbd6d2f5a4e4a15e,1.29655E+18,2021-03-24T03:20:30.000Z,I'm raising money for Please help with Keith’s Medical Expenses. Click to Donate:  https://t.co/qnCjJvUVvB via @gofundme,"California, USA",fbd6d2f5a4e4a15e,admin,Feature,-124.482003,32.528832,-114.131212,42.009519,California,Point,-119.3066075,37.2691755
1.37456E+18,37d88f13e7a85f14,4170548353,2021-03-24T03:17:52.000Z,the description in the gofundme got me teary-eyed af https://t.co/Y0bfSJU91t,"Winchester, NV",37d88f13e7a85f14,city,Feature,-115.173994,36.1280771,-115.083699,36.144748,Winchester,Point,-115.1288465,36.13641255
1.37456E+18,1c69a67ad480e1b1,1.19713E+18,2021-03-24T03:17:22.000Z,Can my #supporters share my #GoFundMe. Covid-19 put us out of #business in September 2020. Our #goal is to get a #bigger facility and become 24/7 to #support the surrounding #Community. We #care for #children with #specialneeds  \nhttps://t.co/4gH93Enx2H,"Houston, TX",1c69a67ad480e1b1,city,Feature,-95.823268,29.522325,-95.069705,30.1546646,Houston,Point,-95.4464865,29.8384948
1.37456E+18,c2c88ba58010961f,64914137,2021-03-24T03:13:34.000Z,Family of Asian Grandmother Attacked in San Francisco is Donating Over $900K in GoFundMe Donations https://t.co/aLOJTjDrVC https://t.co/5iFQx5y5bJ,"West Slope, OR",c2c88ba58010961f,city,Feature,-122.791544,45.4862307,-122.743739,45.507912,West Slope,Point,-122.7756216,45.5064511
1.37456E+18,3797791ff9c0e4c6,1625419724,2021-03-24T03:10:31.000Z,@blogTO @bitterasiandude How about a @gofundme campaign to raise enough dough for some new writer’s to pen ...\n‘the Return of @KimsConvenience’ \n\nmakes no sense that b/c two creators decide to pack it in that millions and millions of fans have to suffer!\n\nCome on @Netflix_CA Let’s do this!,"Toronto, Ontario",3797791ff9c0e4c6,city,Feature,-79.639319,43.403221,-78.90582,43.855401,Toronto,Point,-79.2725695,43.629311
1.37456E+18,a592bd6ceb1319f7,349393670,2021-03-24T02:58:55.000Z,https://t.co/oOoZWkLSbt,"San Diego, CA",a592bd6ceb1319f7,city,Feature,-117.282538,32.53962,-116.9274403,33.0804044,San Diego,Point,-117.1049892,32.8100122
1.37455E+18,016d8a4a6eb3af15,82110886,2021-03-24T02:52:32.000Z,Dr. Mauro Torres https://t.co/BpEBzDT2X3,"Samborondon, Ecuador",016d8a4a6eb3af15,city,Feature,-79.892494,-2.159323,-79.648594,-1.863648999,Samborondon,Point,-79.770544,-2.011485999
1.37455E+18,00c3559e40d49e15,1.30278E+18,2021-03-24T02:50:33.000Z,"@LouRock82 hey @LouRock82 I'm crying out for help with a gofundme page that's urgently needed, but nobody wants to help me 😭😭😭","Wallan, Victoria",00c3559e40d49e15,city,Feature,144.9540458,-37.42447722,145.0257859,-37.37510399,Wallan,Point,144.9899158,-37.3997906
1.37455E+18,62a71dfc8f486745,1.23096E+18,2021-03-24T02:47:31.000Z,Please support my GoFundMe campaign: https://t.co/FjCyTKASq9 @gofundme https://t.co/D9sgpU3JW9,"Hampton, NH",62a71dfc8f486745,city,Feature,-70.877383,42.913667,-70.783882,42.9607338,Hampton,Point,-70.8306325,42.9372004
1.37455E+18,62a71dfc8f486745,1.23096E+18,2021-03-24T02:45:18.000Z,Please support my GoFundMe campaign: https://t.co/FjCyTKASq9 @gofundme https://t.co/lsdFKhsDeI,"Hampton, NH",62a71dfc8f486745,city,Feature,-70.877383,42.913667,-70.783882,42.9607338,Hampton,Point,-70.8306325,42.9372004
1.37455E+18,fd70c22040963ac7,1.34156E+18,2021-03-24T02:24:57.000Z,I #Donated. I implore my #followers to do so also. My #husband is in Law Enforcement. This one hit too close to home. Literally. #BoulderStrong #GoFundMe #LGBT #KingSoopers #love https://t.co/CFPCpXUvsy,"Boulder, CO",fd70c22040963ac7,city,Feature,-105.3017759,39.953552,-105.183597,40.094411,Boulder,Point,-105.2426865,40.0239815
1.37455E+18,5015e56ad6f23c9e,19764179,2021-03-24T02:24:49.000Z,@patmatthews @GGVCapital @StopAAPIHate @AAAJ_Atlanta @gofundme @CompassionInOak @glennsolomon @jrichlive @jeremysliew @erickimSF @chchien Thank you Pat!!!,"Woodside, CA",5015e56ad6f23c9e,city,Feature,-122.288042,37.410659,-122.224931,37.460972,Woodside,Point,-122.2564865,37.4358155
1.37455E+18,5c43cbdfce4d3247,63489889,2021-03-24T02:24:21.000Z,"https://t.co/JRp3huHB0b Se trata de la hermana de un gran amigo del colegio Santiago de León de Caracas. No es estafa. Peñalver su hermano y yo, estudiamos toda la primaria juntos. Si no puedes donar, por favor comparte. No me interesa ganar seguidores. Es por mi amigo. Gracias.","Mississauga, Ontario",5c43cbdfce4d3247,city,Feature,-79.810142,43.373074,-79.422004,43.737414,Mississauga,Point,-79.616073,43.555244
1.37455E+18,5a110d312052166f,23976717,2021-03-24T02:19:43.000Z,@patmatthews @hanstung @GGVCapital @StopAAPIHate @AAAJ_Atlanta @gofundme @CompassionInOak @glennsolomon @jrichlive @erickimSF @chchien Thanks pat!,"San Francisco, CA",5a110d312052166f,city,Feature,-122.514926,37.708075,-122.357031,37.833238,San Francisco,Point,-122.4359785,37.7706565
