created_at,text,geo__place_id,place_info__country_code,place_info__name,place_info__country,place_info__geo__bbox__001,place_info__geo__bbox__002,place_info__geo__bbox__003,place_info__geo__bbox__004,place_info__full_name,place_info__state,geo__coordinates__type,Longitude,Latitude
2021-02-26T02:28:46.000Z,"Support this human who uses their time, vehicle and home for mutual aid. They do so much for the community and folks who are unsheltered ✨\n#seattleprotest #seattleprotests https://t.co/pvjiMV38Fa",300bcc6e23a88361,US,Seattle,United States,-122.43623,47.4953154,-122.22497,47.734319,"Seattle, WA",Washington,,-122.3306,47.6148172
2021-02-26T00:26:11.000Z,"The next @MinerElementary Mutual Aid Network #Community Table is March 6 from 11am-1pm. For more info, or to volunteer or donate, please email MinerMutualAid@gmail.com. As always, this event is hosted by @EquityMiner in solidarity with @ServeYourCityDC. \n\n#solidaritynotcharity https://t.co/Wj8tulewLk",01fbe706f872cb32,US,Washington,United States,-77.119401,38.801826,-76.909396,38.9953797,"Washington, DC",District of Columbia,,-77.014399,38.8986029
2021-03-28T00:22:06.000Z,"Girl Scout cookie sales are half done. The link for ordering from Emmy is https://t.co/lv2IMT6prS\n\nYou are able to order &amp; pay online while selecting “Girl Delivery” to avoid shipping charges. If you’d prefer to let us know your order and pay with cash/check/Venmo, we can do that https://t.co/uGrEfqcdAB",dc62519fda13b4ec,US,Tampa,United States,-82.620093,27.821353,-82.265295,28.171836,"Tampa, FL",Florida,,-82.442694,27.9965945
2021-03-27T23:17:46.000Z,So treatment has been discussed for Leiomyosarcoma but I can't set up appointments without knowing I have the ability to get there. Plus basic needs and medication.Please help me solidify the ability to start treatments. Donate if you can. Cashapp $Bonez0523 venmo @Bonez2420 https://t.co/VKBfL6iSI7,854c2897718ea4e3,US,Wilkinsburg,United States,-79.895601,40.4313212,-79.854094,40.4594513,"Wilkinsburg, PA",Pennsylvania,,-79.874847,40.4453863
2021-03-27T22:57:36.000Z,"🦓: 2.20.2021 | Kids vs. Racism\n📍: Seattle, WA\n__________\nBlack Zebra Impact Team Artistic Journalist: @tinypicturetaker\n__________\nDonate to their Artistic Community Documenting Efforts:\n\nVenmo: mcanderson26 https://t.co/Fh61iZRGUo",300bcc6e23a88361,US,Seattle,United States,-122.43623,47.4953154,-122.22497,47.734319,"Seattle, WA",Washington,Point,-122.3308,47.6046
2021-03-27T22:49:11.000Z,"we have 10 more purses to fill!! if you’re interested and able to donate, my Venmo is listed below 🥰 https://t.co/BzLBYhIa9L",fb4e19c906cdaa73,US,Hagerstown,United States,-77.786448,39.5924186,-77.671529,39.676503,"Hagerstown, MD",Maryland,,-77.728989,39.6344608
2021-03-27T22:39:01.000Z,"I’ll pay it forward. Retweet this. Follow @RightLineSport1 and I’ll pick someone to win $25 Venmo, cash app or PayPal. I’ll pick a winner 3/28/21 at 6pm CST. Must follow me and @RightLineSport1 to win! Good luck! 🍀🍀🤑",00221a12113d93c6,US,Shakopee,United States,-93.582038,44.752728,-93.398642,44.804724,"Shakopee, MN",Minnesota,,-93.49034,44.778726
2021-03-27T20:05:28.000Z,"I have a new service I’m pleased to announce called NFT 2. It’s far cheeper, more sustainable, and convenient that traditional NFTs. Simply Venmo me $20 (@Bev-Veatch) and I’ll tell you you own literally whatever you want",e21c8e4914eef2b3,US,Colorado,United States,-109.06026,36.992427,-102.04152,41.003445,"Colorado, USA",Colorado,,-105.55089,38.997936
2021-03-27T19:47:53.000Z,My parents are going to Florida and they said I can go for a few days but the flight is $500 and I’m fucking poor so fuck my life if anyone wants to donate to get me to Florida my Venmo is @ sidneyole or cash app $sidneyole lmfao,b49b3053b5c25bf5,US,Denver,United States,-105.10982,39.614151,-104.73437,39.812975,"Denver, CO",Colorado,,-104.92209,39.713563
2021-03-27T19:26:52.000Z,I'm an Indigenous Mother before all else &amp; it's my responsibility to do everything in my power to ensure our children are sustained... \nJust as Our Mother Earth sustains us.\n\nReady to move to the rez.\nPp: rubyraindance@gmail\nCashApp: $VishLish \nVenmo: @VishLish\n#NoDAPL #StopLine3,9807c5c5f7a2c6ce,US,Minnesota,United States,-97.239256,43.499362,-89.483385,49.384359,"Minnesota, USA",Minnesota,,-93.361321,46.4418605
2021-03-27T17:09:31.000Z,Fun! https://t.co/KN9mDPmQX0,01a9a39529b27f36,US,Manhattan,United States,-74.026675,40.683935,-73.910408,40.877483,"Manhattan, NY",New York,,-73.968542,40.780709
2021-03-27T16:31:42.000Z,"selling copies of PRISON COLORING BOOK, a zine by my friend jorge who is in prison. venmo me any amount over $7 to malaka-gharib with your addy and i will send a copy of this zine to your house. all proceeds go to jorge. a friend's a friend a friend. https://t.co/CGIq9DtIv8",00ab941b685334e3,US,Nashville,United States,-87.022482,35.9945681,-86.560616,36.405448,"Nashville, TN",Tennessee,,-86.791549,36.2000081
2021-03-27T11:59:43.000Z,I also included my @Venmo and @CashApp in my bio if anyone feels uncomfy using GoFundMe \n\nThank you for taking the time to even read this. \n\n#NEISvoid https://t.co/sCxgVJIb3b,fbd6d2f5a4e4a15e,US,California,United States,-124.482,32.528832,-114.13121,42.009519,"California, USA",California,,-119.30661,37.2691755
2021-03-26T21:27:06.000Z,"@love myneighborfoundation will be in Atlanta feeding our neighbors quality meals tomorrow, March 27. Please support ans donate how you can. All is appreciated. \nCashApp: $lovemyneighborfound\nVenmo: @cristina__payne https://t.co/7LRqctkc79",8173485c72e78ca5,US,Atlanta,United States,-84.576827,33.6475029,-84.289385,33.8868859,"Atlanta, GA",Georgia,Point,-84.3889,33.7566
2021-03-26T18:22:36.000Z,"Every dollar helps y'all, Venmo it to @anohkayguy https://t.co/a7C3yQ2WMr",01a9a39529b27f36,US,Manhattan,United States,-74.026675,40.683935,-73.910408,40.877483,"Manhattan, NY",New York,,-73.968542,40.780709
2021-03-26T18:20:12.000Z,"If you would like to help contribute to our project, please consider subscribing to our Patreon (https://t.co/yo1gICgVwJ), buying merch from https://t.co/IOVpci0ZaM, or via Venmo (https://t.co/J4d4b7cj29). \n\nEvery little bit helps! If you are unable to donate, please like/RT!",94965b2c45386f87,US,New York,United States,-79.76259,40.477383,-71.777492,45.015851,"New York, USA",New York,,-75.770041,42.746617
2021-03-26T13:01:42.000Z,"Nice work from the @Journaltimes and @Rachel_Kubik ... she and the editor gave a lot of energy to this story and we all appreciate it...there are plenty of ways for you to hop in and join us... #LiveAndGive /// 12 more restaurants and $50,000 more dollars. @marypanderson = Venmo https://t.co/CEMm8tewcP https://t.co/YQIJf58m4B",ce3b7b6f88f0b308,US,Racine,United States,-87.877863,42.677972,-87.770388,42.799314,"Racine, WI",Winsconsin,,-87.824126,42.738643
2021-03-26T06:45:48.000Z,@feliciaproia @StreetWatchLA Donate to bail fund: @JailSupportLA\n\nCash App: BigCherry420\nVenmo: Therese-Manpearl\n\nJail Support: 310.975.4996,3b77caf94bfc81fe,US,Los Angeles,United States,-118.6684,33.704538,-118.15541,34.337041,"Los Angeles, CA",California,,-118.41191,34.0207895
2021-03-26T06:00:15.000Z,@FredTJoseph The elec bill is URGENT as they said they would disconnect tomorrow evening😭😭\nI have tried &amp; tried to get help but only got scammers smdh\n$RedheadGoddess67\nhttps://t.co/78Ar30I4m0\nVenmo terri-lewallen-3\n🖤💓🖤\nHeres pics of my teeth which I have cavities in every tooth😭 https://t.co/DYR1afQRSY,43d2418301bf1a49,US,Mississippi,United States,-91.655009,30.146096,-88.097889,34.995968,"Mississippi, USA",Mississippi,,-89.876449,32.571032
2021-03-26T04:18:58.000Z,My friends are getting arrested in Echo Park rn for #EchoParkRiseUp.\n\nWas live with a friend when they got arrested. Total BS. LAPD is a waste of tax dollars that could be going to care.\n\nDonate to @JailSupportLA for bail funds.\nCash App: BigCherry420\nVenmo: Therese-Manpearl https://t.co/0Kj7XwlQFl,3b77caf94bfc81fe,US,Los Angeles,United States,-118.6684,33.704538,-118.15541,34.337041,"Los Angeles, CA",California,,-118.41191,34.0207895
2021-03-26T02:59:17.000Z,I'm horrible at this twitter stuff. Help me spread the word on my mom's fight against cancer!Any help is much appreciated. GoFundMe is linked in bio. Venmo/cashapp/zelle accepted. #fightgracefully #nonhodgkinlymphoma #fuckcancer #fightgracefolli\nhttps://t.co/siSSA93iAi,6c686af766d8429c,US,Fort Lauderdale,United States,-80.20811,26.080935,-80.090235,26.219801,"Fort Lauderdale, FL",Florida,,-80.149173,26.150368
2021-03-26T01:22:38.000Z,"Donate to our Artistic Community Documenting Efforts:\nGiveButter: https://t.co/1ZjEQP6TAq\nVenmo: @BlackZebra \nPaypal: https://t.co/4OASgavlEt @ Portland, Oregon https://t.co/6YbhROSLkE",ac88a4f17a51c7fc,US,Portland,United States,-122.79007,45.421863,-122.47175,45.6509405,"Portland, OR",Oregon,Point,-122.67825,45.518237
2021-03-25T23:05:16.000Z,Please consider sending $1 via venmo to @ellerelite and mention Team Grey! All proceeds go towards research and supports children fighting cancer! Let's raise money #FTK 💛💪🏽 DM for other ways to donate! https://t.co/K9FfIwoNEQ,009d3c3d41dbb00e,US,Enterprise,United States,-115.31608,35.9607531,-115.1528,36.0768564,"Enterprise, NV",Nevada,,-115.23444,36.0188048
2021-03-25T21:54:45.000Z,"If anyone wants to buy my digital art, they are welcome to Venmo me $100k, come over to my house with a thumb drive and take the original PSD file. That way we can sidestep me having to figure out #NFTs.",300bcc6e23a88361,US,Seattle,United States,-122.43623,47.4953154,-122.22497,47.734319,"Seattle, WA",Washington,,-122.3306,47.6148172
2021-03-25T21:52:00.000Z,"If ur a white gay, don’t post your opinion on this video unless you directly Venmo a queer immigrant for their visa applications and legal fees. \n\nEven after doing that, don’t post your opinion. https://t.co/1gZBfLs36j",1d9a5370a355ab0c,US,Chicago,United States,-87.940033,41.644102,-87.523993,42.0230669,"Chicago, IL",Illinois,,-87.732013,41.8335845
2021-03-25T17:33:26.000Z,"hi friends i would like to wash and dry my clothes and sheets\n\nalso my internet bill is unpaid, that’s like $72 ish\n\nbut $10 gets me laundry going\n\nhttps://t.co/YQIt09Orzd\nhttps://t.co/0nBda2ClYx\nhttps://t.co/4JEtAemCC8\n\nplease don’t send me money you need\n\nthanks everybody 🐝 https://t.co/Hu1VGGkWpG",c8b06a459cc8f78a,US,SeaTac,United States,-122.3261,47.396426,-122.26687,47.4887404,"SeaTac, WA",Washington,,-122.29649,47.4425832
2021-03-25T15:38:13.000Z,You can also donate directly to:\n\n@TheHopeBuss:\nCashapp $thehopebuss \nVenmo thehopebuss\n\nAmber Brown\nCashapp $ambrozia90 \nVenmo ambrozia90 \nWrite Easter in the subject line,095534ad3107e0e6,US,Louisville,United States,-85.847503,38.108678,-85.597188,38.282432,"Louisville, KY",kentucky,,-85.722346,38.195555
2021-03-25T14:53:46.000Z,Contribute to a Black Man's wellbeing to make him smile \nCash app/Venmo PHLBlkTrainer https://t.co/rvAQEumwJf,e4a0d228eb6be76b,US,Philadelphia,United States,-75.280284,39.871811,-74.955712,40.13792,"Philadelphia, PA",Pennsylvania,,-75.117998,40.0048655
2021-03-25T14:45:29.000Z,@Venmo @zensei33 #venmoitforward https://t.co/OJC6DO6434,3b77caf94bfc81fe,US,Los Angeles,United States,-118.6684,33.704538,-118.15541,34.337041,"Los Angeles, CA",California,,-118.41191,34.0207895
2021-03-25T02:55:36.000Z,"It's RAFFLE TIME! McGeary's is raffling off this awesome jersey, and it's only $5 per entry. You can purchase a raffle ticket at the bar, or if you can't make it in, you can Venmo Allison-McGearysPub before April 7th. All proceeds will go to the Capital Region Food Bank. https://t.co/WGgNQWxC0H",0c7f7049d9d7a005,US,"Albany, NY",United States,-73.833755,42.69573,-73.833755,42.69573,"Albany, NY",New York,,-73.833755,42.69573
2021-03-25T01:53:08.000Z,It would mean a lot if you donated toward a great cause! Venmo- DakHogan2 https://t.co/MBGhs0P0YM,e7bae49f1ac7f22e,US,Salina,United States,-97.676631,38.768801,-97.557719,38.885242,"Salina, KS",Kansas,,-97.617175,38.8270215
2021-03-25T01:03:26.000Z,Items needed are outlined below as well as Venmo &amp; PayPal if you would rather donate money! \nDonations can be dropped off at the College of Public Health suite 120 in designated collection boxes. At home curbside collection is also possible by contacting SPHA through email.,6ffcf3b0b904bbcb,US,Kentucky,United States,-89.57151,36.497129,-81.964971,39.147359,"Kentucky, USA",kentucky,,-85.768241,37.822244
2021-03-25T00:53:16.000Z,🏈Discounted LHS Dungeon Masks 🏈￼ Originally $12.00 now selling for $5.00!! Get your favorite Blue Knight Athlete to sign and date it.. in memory of a year we will never forget!! 🦠 Cash or Venmo: @LHS_Football_Booster_Club https://t.co/aIIxsPmeZc,6dbd63f74dcf7e7b,US,Lunenburg,United States,-71.773895,42.539238,-71.658895,42.6224635,"Lunenburg, MA",Massachusetts,,-71.716395,42.5808508
2021-03-24T22:01:27.000Z,"Dear followers,\n\nPlease consider donating $5 through venmo for food since I’m stuck in quarantine.\n\nSincerely, \nA broke bitch 😘😩",01394a901ecfda99,US,North East,United States,-76.01977,39.556031,-75.886302,39.6633763,"North East, MD",Maryland,,-75.953036,39.6097037
2021-03-24T22:00:30.000Z,Imagine if @Venmo showed you how much money you’ve sent to your friend and how much you’ve received from them in total 😂,3b77caf94bfc81fe,US,Los Angeles,United States,-118.6684,33.704538,-118.15541,34.337041,"Los Angeles, CA",California,,-118.41191,34.0207895
2021-03-24T20:49:51.000Z,thank you everyone that donated recently. \nIt doesn’t always take much to make a stranger smile! \n.\nCan you #donate ? Or sponsor a event? If so please do. Can you #share ? Please do.\nhttps://t.co/T8cVhgNvQW\nVenmo @thepmabikeride \nhttps://t.co/zj9mYbIdca\nhttps://t.co/tFvayZTHfX,e4a0d228eb6be76b,US,Philadelphia,United States,-75.280284,39.871811,-74.955712,40.13792,"Philadelphia, PA",pennsylvania,,-75.117998,40.0048655
2021-03-24T20:19:00.000Z,We will be selling “Stop AAPI Hate” shirts and donating the proceeds to various organizations fighting against AAPI hate and violence. Please include your name and size in a Venmo comment and we will have it ready for you to pick up on Sunday (March 28th @ 6:30PM) at the vigil! https://t.co/Ul9Ss2KkxF,b45ae2b5def8048f,US,Dumont,United States,-74.010799,40.9354,-73.975579,40.955124,"Dumont, NJ",new jersey,,-73.993189,40.945262
2021-03-24T18:14:10.000Z,"Hi friends! We are teaming up with some west Philly mutual aid groups for this great event! If you can donate please do! Any amount helps! Also, we need volunteers!! Please reach out to volunteer! Donate via Venmo @chicks_philly https://t.co/WlWGS422xK",091afca178027053,US,Ramblewood,United States,-74.98383,39.914212,-74.925379,39.9518934,"Ramblewood, NJ",new jersey,,-74.954605,39.9330527
2021-03-24T15:13:15.000Z,Happy #EqualPayDay! \n\nVenmo money to your favorite person that identifies as any of these categories: \n- a woman \n- Black\n- LGBTQIA+\n- AAPI\n- Latinx\n- anything but a white male.,a592bd6ceb1319f7,US,San Diego,United States,-117.28254,32.53962,-116.92744,33.0804044,"San Diego, CA",California,,-117.10499,32.8100122
2021-03-24T06:34:16.000Z,"Thank you everyone for sharing and donating🥺😭😭❤️ we’ve been told GoFundMe takes a percentage of the donations, please consider venmo instead if you’re able to help out. My roommates username is @ ericadawn ❤️ https://t.co/5dFaCFk6rP",a592bd6ceb1319f7,US,San Diego,United States,-117.28254,32.53962,-116.92744,33.0804044,"San Diego, CA",California,,-117.10499,32.8100122
2021-03-24T05:38:27.000Z,Please donate to my hospital fund I am sick thank you\n\n@dreamhex is venmo\nhttps://t.co/TV9cjHScER \nAnd cashapp is $dreamhex\n\nThanks!!,3df0e3eb1e91170b,US,Columbus,United States,-83.200169,39.832013,-82.771375,40.157354,"Columbus, OH",Ohio,,-82.985772,39.9946835
2021-03-23T23:00:59.000Z,If anyone is interested in helping my sons 🏀 team. PayPal/Venmo available. Thanks!! https://t.co/VNeuQfNN1w,e0060cda70f5f341,US,Texas,United States,-106.64565,25.837092,-93.508131,36.500695,"Texas, USA",Texas,,-100.07689,31.1688935
2021-03-23T18:19:02.000Z,Nia • 2 Years • African American ♥️\n⬇️ FEATURES ⬇️\nhttps://t.co/u7ctmwSuTw\nCashApp - $KidsUnlockedIG\nVenmo - NinaAlbonico\n♥️♥️♥️♥️♥️\nFOLLOW US ON INSTAGRAM\nhttps://t.co/l8bRofwgrX\n♥️♥️♥️♥️♥️\nLIKE US ON FACEBOOK\nKids Unlocked IG\n#Black #Melanin #Baby #Girl #Kids #Viral #NOLA #LA https://t.co/JA9CMsSuIx,dd3b100831dd1763,US,New Orleans,United States,-90.137908,29.889574,-89.884108,30.075628,"New Orleans, LA",Louisiana,,-90.011008,29.982601
2021-03-23T18:17:28.000Z,Ashton King • 2 Months • African American ♥️\n⬇️ FEATURES ⬇️\nhttps://t.co/u7ctmwSuTw\nCashApp - $KidsUnlockedIG\nVenmo - NinaAlbonico\n♥️♥️♥️♥️♥️\nFOLLOW US ON INSTAGRAM\nhttps://t.co/l8bRofwgrX\n♥️♥️♥️♥️♥️\nLIKE US ON FACEBOOK\nKids Unlocked IG\n#Black #Melanin #Detroit #Mom #Dad #Viral https://t.co/kTZgCI4iNB,b463d3bd6064861b,US,Detroit,United States,-83.288056,42.255085,-82.91052,42.450488,"Detroit, MI",Michigan,,-83.099288,42.3527865
2021-03-23T16:22:46.000Z,@ACShilton Let us help. Do you have a Venmo?,1df98ab7679917e7,US,Ventura,United States,-119.3217,34.23444,-119.13629,34.344939,"Ventura, CA",California,,-119.22899,34.2896895
2021-03-23T16:06:36.000Z,i know SOMEBODY WHO GOT A STIMMY WANNA REDISTRIBUTE THAT COIN TO MY GROCERY FUND(:\n\ncuz we stimmy-less over here! pls&amp;ty💕\n\nvenmo: Erin-Brathwaite\n$Erinila,011add077f4d2da3,US,Brooklyn,United States,-74.041878,40.570842,-73.855673,40.739434,"Brooklyn, NY",New York,,-73.948776,40.655138
2021-03-23T13:36:19.000Z,Farmer Heather teaches Bob the Veteran how to grow garlic. Caridad Gardens is a program using gardening to reintegrate formerly homeless Veterans into the workforce. TO DONATE: @Caridad-Inc on Venmo or CaridadLasVegas@gmail.com on PayPal https://t.co/jlqu03O7hT,5c2b5e46ab891f07,US,Las Vegas,United States,-115.38409,36.129459,-115.06216,36.336371,"Las Vegas, NV",Nevada,,-115.22313,36.232915
2021-03-23T12:03:44.000Z,@ParsleyAnne really deserves this since she had been working tons of hours! She is truly my BFF snd we love @Venmo for making it so easy to pay wedding vendors #VenmoItForward https://t.co/h70IVo7jOa,fef01a8cb0eacb64,US,Akron,United States,-81.628444,40.995137,-81.405059,41.166618,"Akron, OH",Ohio,,-81.516752,41.0808775
2021-03-23T01:08:05.000Z,@Venmo @kristaa_jo #VenmoItForward we could really use this to help for our school and work expenses!,f77b0bf942a40070,US,Denton,United States,-97.187543,33.1289384,-97.041998,33.276053,"Denton, TX",Texas,,-97.114771,33.2024957
2021-03-23T00:56:16.000Z,Venmo is @CollinLoerwald or PayPal is cjloerwald@aol.com Include your address and the boys will mail it!,0052cdde03f2eadb,US,Lake Butler,United States,-81.611279,28.424587,-81.483386,28.536837,"Lake Butler, FL",Florida,,-81.547333,28.480712
2021-03-28T01:25:28.000Z,@pulte https://t.co/78Ar30I4m0\nVenmo terri-lewallen-3\nAlso need a few groceries 🙏🙏🙏,43d2418301bf1a49,US,Mississippi,United States,-91.655009,30.146096,-88.097889,34.995968,"Mississippi, USA",Mississippi,,-89.876449,32.571032
2021-03-28T00:42:01.000Z,"and my PayPal link is https://t.co/lkAMtC99T6 \nhelp out if you can, and if you can’t please share!! thank you!! 2/2",7c6e7f07a0fc0835,US,South Burlington,United States,-73.233379,44.408479,-73.134901,44.5010263,"South Burlington, VT",Vermont,,-73.18414,44.4547527
2021-03-27T22:39:01.000Z,"I’ll pay it forward. Retweet this. Follow @RightLineSport1 and I’ll pick someone to win $25 Venmo, cash app or PayPal. I’ll pick a winner 3/28/21 at 6pm CST. Must follow me and @RightLineSport1 to win! Good luck! 🍀🍀🤑",00221a12113d93c6,US,Shakopee,United States,-93.582038,44.752728,-93.398642,44.804724,"Shakopee, MN",Minnesota,,-93.49034,44.778726
2021-03-27T20:50:25.000Z,Will go live as soon as all payments are in. PayPal email Cards4disabledvets@gmail.com\nGodbless 🇺🇸 full\n\n1. @clintonA71 \n2. @DylanJeter8 \n3. @clintonA71 \n4. @stevehotdogs \n5. @QuadosCorner \n6. @DIZZLE1015 \n7. @QuadosCorner \n8. @DIZZLE1015 \n9. @DylanJeter8 \n10. @clintonA71,5727d936119423c0,US,Pembroke Pines,United States,-80.442683,25.992486,-80.213314,26.0632929,"Pembroke Pines, FL",Florida,,-80.327998,26.0278895
2021-03-27T19:33:00.000Z,Homeless man and his dog waiting for Pandemic funds!!😭😭😭😭😭\n\nStaying in a motel $68.00/night.\n\nMoney running out😩😩\n\nPaypal info in Post. Money will go to Homeless Outreach Program who is helping the man.\n\nhttps://t.co/yTEIhPgevn https://t.co/6J0gwioPGG,fedbd9fc207aae2a,US,San Bernardino,United States,-117.4012,34.0503113,-117.18699,34.219539,"San Bernardino, CA",California,,-117.2941,34.1349252
2021-03-27T19:26:24.000Z,Will go live as soon as all payments/donations come in. PayPal email Cards4disabledvets@gmail.com\nGodbless 🇺🇸 \n\n1. \n2. @DylanJeter8 \n3. \n4. @stevehotdogs \n5. \n6. @DIZZLE1015 \n7. \n8. @DIZZLE1015 \n9. @DylanJeter8 \n10.,5727d936119423c0,US,Pembroke Pines,United States,-80.442683,25.992486,-80.213314,26.0632929,"Pembroke Pines, FL",Florida,,-80.327998,26.0278895
2021-03-27T16:39:03.000Z,#fundraising #SaturdayMorning \n\nProviding opportunities to our #youth\n\nI try to keep it free for all participants. We could use your support to keep it that way!\n\nTap link to #donate 👇🏾\n\nThank you!\n\nhttps://t.co/j1WapjhDQ6 https://t.co/GpnsfrcM7U,fbd6d2f5a4e4a15e,US,California,United States,-124.482,32.528832,-114.13121,42.009519,"California, USA",California,,-119.30661,37.2691755
2021-03-27T14:15:16.000Z,I’m an indigenous woman who is struggling financially and I do not qualify for a stimulus check. \nAnything helps ! 🤍 \n\n• https://t.co/JDhmgVh9iB \n#settlersaturday #MutualAidRequest #mutualaid https://t.co/u7inV6HSJl,b49b3053b5c25bf5,US,Denver,United States,-105.10982,39.614151,-104.73437,39.812975,"Denver, CO",Colorado,,-104.92209,39.713563
2021-03-27T04:58:21.000Z,Help support Physician Just Equity by donating and retweeting. https://t.co/5LG3nbkxt6,0026276d6c738bf9,US,Grand Island,United States,-79.000867,42.95741,-78.894029,43.063531,"Grand Island, NY",New York,,-78.947448,43.0104705
2021-03-27T04:48:54.000Z,Fully paid. Thank you @DylanJeter8 for buying our vets spots. \nPayPal email Cards4disabledvets@gmail.com \n\n1. @DylanJeter8 \n2. @DIZZLE1015 \n3. @MBay831 \n4. @KimJFlanders \n5. @DylanJeter8 \n6. @Burden31 \n7. @buddy_ammon \n8. @rudyglove27 \n9. @DIZZLE1015 \n10. @DylanJeter8,5727d936119423c0,US,Pembroke Pines,United States,-80.442683,25.992486,-80.213314,26.0632929,"Pembroke Pines, FL",Florida,,-80.327998,26.0278895
2021-03-27T03:41:34.000Z,"I'm looking to raise $20,000.00 for https://t.co/46OKBb7JOV by 03/27/2021. Chip in to help. https://t.co/WZ1bYVsSB7\n\n@PayPal \n✝️\n#PatriotArmy\n#USA 🇺🇸\n#Peacemakers\n#peace | #strategy | #Intelligence | #unity",3cd12646c811c87e,US,Bismarck,United States,-100.83959,46.756481,-100.68871,46.9033258,"Bismarck, ND",North Dakota,,-100.76415,46.8299034
2021-03-27T01:56:29.000Z,@ErroneousLong @yashar https://t.co/78Ar30I4m0\nVenmo terri-lewallen-3\nI also need help w dental work which will be alot due to all the vomiting Ive had 5 times week due to Migraine Disease. I have 3 teeth that have broken in last week &amp; in extreme pain!! Almost all my teeth need fillings as well😭 https://t.co/SJiuS4jR6D,43d2418301bf1a49,US,Mississippi,United States,-91.655009,30.146096,-88.097889,34.995968,"Mississippi, USA",Mississippi,,-89.876449,32.571032
2021-03-27T00:06:15.000Z,"Not sure if it was @CardPurchaser or someone else I saw first, but thanks for the Heritage notice earlier. Ripping the Hobby Box 💯\n\nIf anyone wants the Blaster let me know. $40 paypal including all associated costs. OBO. If it sells for $40 I’ll hook you up w/extra cards.",f116fb6cf470e97d,US,Derby,United States,-97.287293,37.509588,-97.225971,37.591553,"Derby, KS",Kansas,,-97.256632,37.5505705
2021-03-26T23:18:31.000Z,@ShopifySupport It says pending on PayPal express check out,7142eb97ae21e839,US,Georgia,United States,-85.605166,30.355644,-80.742567,35.000771,"Georgia, USA",Georgia,,-83.173867,32.6782075
2021-03-26T23:14:25.000Z,PLEASE OPEN AND READ.. \nhttps://t.co/E5UcxHj3l2,ac88a4f17a51c7fc,US,Portland,United States,-122.79007,45.421863,-122.47175,45.6509405,"Portland, OR",Oregon,,-122.63091,45.5364018
2021-03-26T20:43:03.000Z,Help support Democracy Docket LLC by donating or retweeting. https://t.co/5hzc6ThwDL,9f8bd34c144e52ee,US,Selma,United States,-119.64712,36.553354,-119.58837,36.605473,"Selma, CA",California,,-119.61775,36.5794135
2021-03-26T15:02:10.000Z,"Join us Monday, March 29; 7 pm CDT for Show #54 of music and stories from our house to yours! Originals old and new and requests from you! Your donations are welcome and much appreciated at https://t.co/tRQ0jaBod5 and Venmo@Donna-Frost-7! \nWatch us at https://t.co/Q0JrzxoOnQ https://t.co/BYDvXKdF6g",7f7d58e5229c6b6c,US,Tennessee,United States,-90.310298,34.982924,-81.646901,36.678119,"Tennessee, USA",Tennessee,,-85.9786,35.8305215
2021-03-26T04:39:07.000Z,@PhilipsHealth Donation for an Artist would be awesome. My Artwork is hand done.\nhttps://t.co/08bH9OSQCB,300bcc6e23a88361,US,Seattle,United States,-122.43623,47.4953154,-122.22497,47.734319,"Seattle, WA",Washington,,-122.3306,47.6148172
2021-03-26T04:26:00.000Z,@KendallJenner Donation place\nhttps://t.co/08bH9OSQCB,300bcc6e23a88361,US,Seattle,United States,-122.43623,47.4953154,-122.22497,47.734319,"Seattle, WA",Washington,,-122.3306,47.6148172
2021-03-26T01:32:09.000Z,Help support Democracy Docket LLC by donating or retweeting. https://t.co/nh7aPG8kYb,7117a74ec1bd6dc5,US,Vestavia Hills,United States,-86.831239,33.398161,-86.651077,33.50444,"Vestavia Hills, AL",Alabama,,-86.741158,33.4513005
2021-03-26T01:22:38.000Z,"Donate to our Artistic Community Documenting Efforts:\nGiveButter: https://t.co/1ZjEQP6TAq\nVenmo: @BlackZebra \nPaypal: https://t.co/4OASgavlEt @ Portland, Oregon https://t.co/6YbhROSLkE",ac88a4f17a51c7fc,US,Portland,United States,-122.79007,45.421863,-122.47175,45.6509405,"Portland, OR",Oregon,Point,-122.67825,45.518237
2021-03-26T00:50:43.000Z,The Dedham Food Pantry relies on your generous donations. Consider helping us out today by donating! https://t.co/uThLM5sqkt,b15edfa4a478d83f,US,Dedham,United States,-71.237122,42.209198,-71.130699,42.279999,"Dedham, MA",Massachusetts,,-71.183911,42.2445985
